what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1366885732310
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1366885732338
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1366885732365
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1366885732373
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1366885732373
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1366885732388
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1366885732736
os,sysinfo,,,"win32",1366885732823
arch,sysinfo,,,"x86_64",1366885732823
ws,sysinfo,,,"win32",1366885732823
locale,sysinfo,,,"zh_CN",1366885732823
processors,sysinfo,,,"4",1366885732823
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1366885732823
java.runtime.version,sysinfo,,,"1.6.0_30-b12",1366885732823
java.specification.name,sysinfo,,,"Java Platform API Specification",1366885732823
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366885732823
java.specification.version,sysinfo,,,"1.6",1366885732823
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1366885732823
java.version,sysinfo,,,"1.6.0_30",1366885732823
java.vm.info,sysinfo,,,"mixed mode",1366885732823
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1366885732823
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1366885732823
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366885732823
java.vm.specification.version,sysinfo,,,"1.0",1366885732823
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1366885732823
java.vm.version,sysinfo,,,"20.5-b03",1366885732823
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1366885733439
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1366885734485
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1366885734632
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1366885735219
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1366885735669
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1366885736343
